customer_id,signup_date,acquisition_channel,state,subscription_tier,customer_segment
520,2024-04-01,Partner,NJ,Plus,Credit Improver
521,2023-01-01,Paid Search,FL,Essential,Credit Improver
522,2023-02-20,Social,CA,Essential,Budget Builder
523,2024-11-15,Partner,TX,Essential,Budget Builder
524,2024-12-17,Partner,NJ,Plus,Budget Builder
525,2024-03-24,Social,GA,Premium,Budget Builder
526,2025-05-30,Paid Search,IL,Plus,Investor
527,2024-05-02,Paid Search,NJ,Essential,Budget Builder
528,2023-02-03,Paid Search,FL,Plus,Family Planner
529,2023-04-05,Partner,GA,Essential,Credit Improver
530,2023-06-03,Referral,GA,Essential,Family Planner
531,2023-09-07,Organic,NY,Essential,Budget Builder
532,2024-11-04,Organic,GA,Premium,Budget Builder
533,2024-03-13,Organic,GA,Essential,Investor
534,2023-04-28,Referral,CA,Plus,Investor
535,2025-02-09,Organic,NY,Plus,Budget Builder
536,2023-09-25,Paid Search,NJ,Plus,Investor
537,2023-08-24,Partner,GA,Essential,Investor
538,2024-01-24,Social,NY,Essential,Investor
539,2025-09-16,Paid Search,CA,Premium,Credit Improver
540,2025-02-01,Paid Search,NJ,Essential,Credit Improver
541,2024-02-05,Partner,IL,Essential,Investor
542,2024-09-15,Social,NY,Essential,Family Planner
543,2025-02-05,Paid Search,TX,Plus,Budget Builder
544,2025-07-07,Paid Search,NY,Premium,Family Planner
545,2025-05-02,Paid Search,TX,Plus,Family Planner
546,2024-07-31,Paid Search,FL,Premium,Budget Builder
547,2023-03-16,Partner,CA,Premium,Family Planner
548,2024-03-10,Paid Search,TX,Plus,Budget Builder
549,2023-04-13,Paid Search,IL,Essential,Family Planner
550,2025-02-02,Paid Search,GA,Plus,Budget Builder
551,2025-01-07,Organic,CA,Premium,Investor
552,2025-03-16,Referral,FL,Plus,Budget Builder
553,2023-04-08,Referral,NY,Plus,Budget Builder
554,2025-03-08,Paid Search,NY,Premium,Investor
555,2025-05-08,Organic,GA,Plus,Credit Improver
556,2024-03-10,Social,TX,Essential,Investor
557,2024-03-22,Paid Search,FL,Essential,Budget Builder
558,2023-09-06,Paid Search,GA,Plus,Credit Improver
559,2023-06-15,Organic,NY,Plus,Investor
560,2025-09-10,Paid Search,GA,Essential,Budget Builder
561,2025-10-16,Paid Search,NJ,Essential,Family Planner
562,2024-06-25,Referral,IL,Premium,Budget Builder
563,2025-01-28,Partner,FL,Essential,Family Planner
564,2023-03-22,Paid Search,NJ,Essential,Family Planner
565,2023-05-13,Partner,NJ,Plus,Investor
566,2025-03-07,Paid Search,FL,Essential,Investor
567,2025-06-18,Paid Search,NY,Essential,Budget Builder
568,2023-05-18,Paid Search,FL,Premium,Budget Builder
569,2023-07-03,Social,NY,Premium,Budget Builder
570,2025-02-23,Paid Search,IL,Plus,Budget Builder
571,2025-09-10,Partner,CA,Essential,Budget Builder
572,2023-03-10,Organic,NJ,Essential,Credit Improver
573,2024-06-29,Social,TX,Plus,Credit Improver
574,2023-02-22,Paid Search,GA,Plus,Budget Builder
575,2023-07-24,Social,FL,Essential,Budget Builder
576,2023-05-06,Referral,TX,Plus,Budget Builder
577,2023-02-12,Organic,CA,Plus,Family Planner
578,2023-04-21,Organic,CA,Plus,Family Planner
579,2025-01-30,Organic,IL,Plus,Budget Builder
580,2025-04-27,Paid Search,NJ,Plus,Budget Builder
581,2023-04-05,Partner,TX,Essential,Budget Builder
582,2025-06-18,Organic,CA,Essential,Family Planner
583,2023-12-26,Paid Search,NJ,Essential,Investor
584,2025-06-18,Referral,FL,Essential,Credit Improver
585,2023-10-08,Paid Search,GA,Premium,Family Planner
586,2024-10-28,Paid Search,IL,Essential,Family Planner
587,2023-04-03,Paid Search,FL,Plus,Investor
588,2024-11-02,Social,TX,Essential,Family Planner
589,2023-03-02,Organic,NJ,Essential,Family Planner
590,2024-09-25,Social,IL,Essential,Budget Builder
591,2025-10-25,Paid Search,NJ,Essential,Credit Improver
592,2024-08-26,Organic,NJ,Essential,Family Planner
593,2024-11-12,Social,NY,Essential,Credit Improver
594,2024-06-17,Paid Search,CA,Plus,Credit Improver
595,2025-04-17,Social,NJ,Essential,Budget Builder
596,2024-10-06,Paid Search,NY,Premium,Credit Improver
597,2023-08-21,Paid Search,IL,Plus,Investor
598,2024-06-07,Social,NY,Plus,Credit Improver
599,2023-12-12,Organic,GA,Essential,Family Planner
600,2024-06-29,Social,FL,Essential,Budget Builder
601,2025-03-04,Referral,GA,Essential,Credit Improver
602,2023-09-06,Partner,IL,Essential,Family Planner
603,2023-02-16,Referral,CA,Essential,Budget Builder
604,2023-08-02,Referral,IL,Premium,Budget Builder
605,2023-08-27,Organic,IL,Plus,Credit Improver
606,2023-12-16,Organic,IL,Essential,Investor
607,2023-04-17,Paid Search,FL,Plus,Budget Builder
608,2025-04-10,Paid Search,CA,Essential,Budget Builder
609,2023-02-17,Referral,FL,Essential,Family Planner
610,2023-12-03,Referral,IL,Plus,Credit Improver
611,2025-03-14,Referral,NY,Essential,Family Planner
612,2023-01-08,Paid Search,NJ,Essential,Budget Builder
613,2024-09-16,Referral,NJ,Essential,Investor
614,2024-12-19,Referral,CA,Plus,Investor
615,2023-10-30,Partner,NJ,Essential,Family Planner
616,2024-09-30,Partner,IL,Essential,Credit Improver
617,2023-02-25,Organic,FL,Essential,Family Planner
618,2024-12-26,Paid Search,GA,Premium,Credit Improver
619,2024-06-09,Paid Search,FL,Plus,Credit Improver
620,2024-04-18,Partner,TX,Plus,Family Planner
621,2023-01-28,Paid Search,GA,Essential,Investor
622,2023-03-19,Paid Search,GA,Plus,Credit Improver
623,2023-12-31,Referral,TX,Plus,Family Planner
624,2024-10-27,Organic,IL,Premium,Credit Improver
625,2024-06-09,Referral,NJ,Plus,Family Planner
626,2024-11-29,Referral,CA,Essential,Credit Improver
627,2025-06-01,Partner,NY,Plus,Budget Builder
628,2025-10-27,Referral,FL,Essential,Budget Builder
629,2025-10-23,Social,TX,Premium,Credit Improver
630,2025-07-07,Organic,CA,Essential,Budget Builder
631,2025-01-19,Partner,NY,Plus,Investor
632,2023-12-29,Partner,IL,Essential,Family Planner
633,2025-03-16,Paid Search,GA,Plus,Investor
634,2025-01-08,Referral,NY,Plus,Credit Improver
635,2024-04-29,Referral,IL,Essential,Budget Builder
636,2023-01-28,Paid Search,CA,Essential,Investor
637,2024-12-14,Referral,GA,Plus,Investor
638,2023-03-27,Social,NY,Essential,Investor
639,2023-05-06,Paid Search,TX,Premium,Family Planner
640,2025-03-22,Social,NJ,Essential,Investor
641,2024-06-20,Organic,FL,Essential,Family Planner
642,2023-05-25,Organic,TX,Plus,Budget Builder
643,2023-01-25,Organic,TX,Essential,Budget Builder
644,2023-03-08,Organic,FL,Plus,Credit Improver
645,2023-08-21,Paid Search,NJ,Plus,Budget Builder
646,2023-04-19,Partner,IL,Essential,Budget Builder
647,2023-04-21,Organic,NJ,Premium,Investor
648,2023-08-16,Paid Search,GA,Essential,Budget Builder
649,2023-04-21,Paid Search,IL,Essential,Investor
650,2023-02-03,Organic,NY,Plus,Investor
651,2024-09-14,Organic,NY,Plus,Budget Builder
652,2025-01-17,Organic,GA,Essential,Family Planner
653,2024-08-17,Organic,GA,Essential,Budget Builder
654,2024-02-29,Referral,IL,Plus,Investor
655,2024-09-04,Organic,GA,Essential,Investor
656,2024-11-22,Paid Search,GA,Essential,Budget Builder
657,2023-11-11,Organic,NY,Plus,Budget Builder
658,2025-05-26,Referral,GA,Premium,Investor
659,2024-10-23,Paid Search,TX,Plus,Credit Improver
660,2023-10-04,Paid Search,NY,Plus,Budget Builder
661,2024-09-15,Referral,NJ,Plus,Budget Builder
662,2024-05-30,Referral,IL,Essential,Budget Builder
663,2025-04-22,Paid Search,GA,Premium,Investor
664,2023-12-16,Referral,GA,Plus,Investor
665,2025-04-02,Paid Search,CA,Plus,Credit Improver
666,2025-01-28,Organic,TX,Essential,Budget Builder
667,2025-06-17,Referral,TX,Essential,Investor
668,2023-08-31,Referral,CA,Essential,Budget Builder
669,2024-06-26,Partner,TX,Essential,Investor
670,2023-08-17,Paid Search,CA,Premium,Budget Builder
671,2024-07-01,Organic,TX,Essential,Budget Builder
672,2025-07-08,Partner,CA,Premium,Investor
673,2023-01-06,Organic,CA,Essential,Credit Improver
674,2024-04-12,Social,NJ,Plus,Investor
675,2023-03-16,Paid Search,CA,Essential,Credit Improver
676,2023-01-04,Organic,GA,Premium,Investor
677,2024-10-07,Organic,GA,Premium,Budget Builder
678,2023-04-28,Paid Search,CA,Plus,Family Planner
679,2025-05-30,Organic,FL,Premium,Credit Improver
680,2024-05-18,Paid Search,TX,Plus,Family Planner
681,2025-08-04,Organic,GA,Essential,Investor
682,2024-07-27,Organic,TX,Essential,Family Planner
683,2023-07-13,Paid Search,NY,Essential,Family Planner
684,2025-04-26,Organic,CA,Essential,Credit Improver
685,2024-12-15,Paid Search,CA,Essential,Investor
686,2023-06-22,Partner,IL,Premium,Credit Improver
687,2023-11-22,Paid Search,TX,Essential,Budget Builder
688,2025-04-15,Partner,GA,Premium,Family Planner
689,2024-12-24,Paid Search,NY,Premium,Investor
690,2023-08-13,Organic,NJ,Essential,Investor
691,2024-06-15,Social,CA,Premium,Investor
692,2023-04-23,Paid Search,FL,Essential,Credit Improver
693,2023-05-20,Paid Search,TX,Essential,Credit Improver
694,2024-07-12,Paid Search,NY,Essential,Investor
695,2023-01-01,Referral,IL,Essential,Investor
696,2023-03-31,Social,CA,Plus,Investor
697,2024-10-15,Partner,IL,Essential,Budget Builder
698,2023-11-16,Social,GA,Plus,Credit Improver
699,2023-05-19,Paid Search,NY,Essential,Family Planner
700,2025-04-24,Social,FL,Plus,Investor
701,2023-09-16,Paid Search,NY,Essential,Budget Builder
702,2025-06-20,Organic,TX,Essential,Investor
703,2024-11-20,Organic,NJ,Premium,Budget Builder
704,2023-01-10,Paid Search,NJ,Premium,Budget Builder
705,2023-09-18,Referral,NJ,Essential,Credit Improver
706,2023-06-21,Organic,GA,Plus,Budget Builder
707,2025-06-16,Paid Search,GA,Plus,Credit Improver
708,2023-01-13,Social,NY,Premium,Budget Builder
709,2023-11-17,Partner,GA,Essential,Investor
710,2023-11-25,Referral,CA,Plus,Family Planner
711,2025-02-23,Organic,CA,Essential,Family Planner
712,2025-02-15,Organic,CA,Essential,Budget Builder
713,2025-06-29,Organic,FL,Essential,Family Planner
714,2023-11-14,Paid Search,CA,Essential,Investor
715,2023-08-24,Referral,TX,Plus,Budget Builder
716,2023-11-30,Organic,NY,Essential,Budget Builder
717,2024-01-11,Organic,TX,Essential,Family Planner
718,2024-08-10,Organic,IL,Essential,Investor
719,2024-05-27,Paid Search,NJ,Essential,Budget Builder
720,2025-07-06,Partner,IL,Essential,Family Planner
721,2025-05-22,Partner,IL,Premium,Credit Improver
722,2023-09-27,Paid Search,TX,Plus,Budget Builder
723,2025-03-08,Referral,TX,Essential,Family Planner
724,2024-12-25,Paid Search,TX,Essential,Credit Improver
725,2023-01-05,Social,FL,Plus,Budget Builder
726,2025-04-30,Paid Search,NY,Plus,Budget Builder
727,2023-03-19,Paid Search,GA,Plus,Credit Improver
728,2024-07-27,Paid Search,IL,Premium,Credit Improver
729,2023-05-12,Organic,CA,Plus,Investor
730,2024-08-23,Paid Search,TX,Essential,Family Planner
731,2023-03-30,Partner,IL,Plus,Investor
732,2024-02-06,Referral,GA,Essential,Budget Builder
733,2023-10-23,Social,NJ,Plus,Credit Improver
734,2024-09-07,Paid Search,GA,Essential,Investor
735,2025-03-10,Organic,NY,Essential,Family Planner
736,2024-02-26,Partner,NY,Essential,Family Planner
737,2024-07-28,Organic,TX,Premium,Credit Improver
738,2023-05-23,Organic,GA,Essential,Investor
739,2025-09-19,Paid Search,NY,Essential,Budget Builder
740,2024-10-26,Partner,NY,Essential,Family Planner
741,2023-05-25,Referral,GA,Essential,Budget Builder
742,2025-10-03,Social,NY,Essential,Investor
743,2024-05-17,Referral,NY,Essential,Credit Improver
744,2025-03-31,Referral,NJ,Essential,Family Planner
745,2023-04-14,Social,NJ,Essential,Budget Builder
746,2023-07-17,Referral,NJ,Premium,Investor
747,2024-08-01,Referral,CA,Essential,Budget Builder
748,2024-01-26,Paid Search,NJ,Essential,Family Planner
749,2024-07-07,Paid Search,CA,Essential,Credit Improver
750,2024-04-22,Social,TX,Plus,Budget Builder
751,2025-07-11,Partner,NY,Premium,Family Planner
752,2024-02-24,Paid Search,IL,Plus,Investor
753,2023-06-06,Paid Search,NJ,Premium,Budget Builder
754,2024-07-03,Partner,TX,Essential,Investor
755,2025-10-17,Paid Search,NY,Premium,Budget Builder
756,2025-09-23,Social,TX,Essential,Budget Builder
757,2025-08-08,Partner,GA,Plus,Budget Builder
758,2023-10-16,Organic,FL,Essential,Budget Builder
759,2023-07-15,Referral,NY,Essential,Budget Builder
760,2024-08-20,Partner,NY,Essential,Investor
761,2024-05-31,Organic,CA,Essential,Credit Improver
762,2025-05-14,Paid Search,GA,Essential,Investor
763,2025-03-16,Partner,IL,Essential,Budget Builder
764,2025-03-25,Organic,GA,Premium,Family Planner
765,2023-08-16,Paid Search,NY,Essential,Credit Improver
766,2023-08-04,Referral,TX,Essential,Budget Builder
767,2025-08-05,Organic,IL,Essential,Credit Improver
768,2023-01-15,Organic,IL,Essential,Credit Improver
769,2023-02-16,Paid Search,IL,Essential,Budget Builder
770,2023-11-20,Paid Search,FL,Premium,Budget Builder
771,2025-04-23,Paid Search,FL,Essential,Investor
772,2023-05-10,Organic,NJ,Plus,Budget Builder
773,2023-04-05,Social,NJ,Essential,Budget Builder
774,2024-09-18,Partner,TX,Premium,Family Planner
775,2025-01-24,Paid Search,NJ,Plus,Investor
776,2025-03-04,Organic,FL,Essential,Family Planner
777,2023-03-10,Organic,FL,Plus,Investor
778,2023-01-11,Organic,CA,Essential,Credit Improver
779,2025-05-21,Referral,NY,Essential,Investor
780,2024-07-03,Partner,IL,Plus,Budget Builder
781,2024-12-12,Organic,IL,Plus,Budget Builder
782,2023-01-23,Organic,IL,Plus,Budget Builder
783,2025-03-25,Referral,NY,Plus,Budget Builder
784,2023-12-12,Paid Search,NJ,Essential,Investor
785,2023-10-29,Paid Search,TX,Premium,Credit Improver
786,2023-12-29,Referral,IL,Premium,Investor
787,2024-01-31,Paid Search,NY,Essential,Budget Builder
788,2023-08-06,Paid Search,GA,Essential,Investor
789,2023-05-21,Organic,NY,Essential,Investor
790,2025-08-15,Paid Search,FL,Essential,Budget Builder
791,2025-09-11,Organic,NJ,Essential,Budget Builder
792,2025-09-19,Social,TX,Plus,Budget Builder
793,2025-04-07,Paid Search,CA,Plus,Family Planner
794,2024-11-13,Organic,TX,Essential,Budget Builder
795,2025-09-30,Organic,IL,Essential,Budget Builder
796,2023-12-22,Organic,IL,Premium,Budget Builder
797,2025-10-04,Social,NJ,Essential,Budget Builder
798,2025-06-06,Organic,TX,Premium,Budget Builder
799,2023-05-07,Referral,GA,Plus,Family Planner
800,2025-10-05,Referral,NY,Essential,Credit Improver
801,2024-08-26,Paid Search,GA,Essential,Budget Builder
802,2025-10-10,Partner,TX,Plus,Budget Builder
803,2023-02-20,Organic,NJ,Plus,Family Planner
804,2025-02-17,Organic,TX,Essential,Budget Builder
805,2025-03-24,Organic,NJ,Essential,Family Planner
806,2024-02-24,Paid Search,IL,Essential,Family Planner
807,2025-09-09,Paid Search,NY,Plus,Credit Improver
808,2025-04-04,Referral,FL,Essential,Credit Improver
809,2025-10-21,Referral,TX,Essential,Budget Builder
810,2024-07-20,Organic,GA,Plus,Budget Builder
811,2024-01-06,Referral,NY,Essential,Budget Builder
812,2025-07-24,Organic,FL,Premium,Family Planner
813,2024-10-22,Social,NY,Essential,Investor
814,2025-08-26,Social,FL,Essential,Budget Builder
815,2023-07-21,Organic,FL,Essential,Investor
816,2023-11-09,Referral,CA,Essential,Family Planner
817,2023-04-27,Social,FL,Essential,Investor
818,2025-07-25,Organic,GA,Essential,Family Planner
819,2024-07-28,Organic,IL,Essential,Credit Improver
820,2023-09-01,Paid Search,FL,Plus,Family Planner
821,2024-06-20,Organic,GA,Essential,Budget Builder
822,2023-03-16,Social,IL,Essential,Budget Builder
823,2024-01-21,Partner,IL,Essential,Budget Builder
824,2024-04-19,Social,IL,Essential,Budget Builder
825,2024-02-22,Organic,NY,Essential,Credit Improver
826,2023-12-13,Organic,NJ,Essential,Investor
827,2024-10-01,Paid Search,FL,Plus,Budget Builder
828,2025-07-27,Social,FL,Essential,Budget Builder
829,2025-08-12,Referral,NJ,Essential,Credit Improver
830,2025-05-25,Social,FL,Essential,Credit Improver
831,2025-02-01,Social,TX,Premium,Credit Improver
832,2024-10-25,Paid Search,TX,Essential,Budget Builder
833,2023-01-25,Organic,NY,Plus,Budget Builder
834,2024-12-10,Organic,GA,Essential,Investor
835,2023-06-26,Referral,CA,Premium,Budget Builder
836,2023-10-12,Social,IL,Essential,Credit Improver
837,2023-03-04,Paid Search,TX,Plus,Budget Builder
838,2025-09-29,Partner,TX,Plus,Budget Builder
839,2024-10-23,Referral,IL,Plus,Budget Builder
840,2024-10-27,Organic,FL,Plus,Credit Improver
841,2023-06-05,Partner,FL,Essential,Investor
842,2025-08-24,Paid Search,TX,Plus,Investor
843,2025-04-28,Organic,TX,Essential,Budget Builder
844,2024-11-19,Partner,GA,Plus,Budget Builder
845,2023-05-28,Partner,FL,Essential,Family Planner
846,2023-12-08,Paid Search,NJ,Plus,Credit Improver
847,2024-04-20,Organic,TX,Essential,Credit Improver
848,2024-07-14,Paid Search,CA,Plus,Family Planner
849,2023-11-23,Paid Search,NJ,Essential,Investor
850,2025-09-16,Organic,CA,Plus,Credit Improver
851,2023-08-03,Organic,CA,Essential,Credit Improver
852,2024-03-10,Organic,NY,Essential,Family Planner
853,2025-08-09,Paid Search,FL,Essential,Investor
854,2024-12-23,Partner,CA,Essential,Family Planner
855,2023-02-01,Partner,IL,Premium,Investor
856,2024-10-31,Organic,TX,Plus,Budget Builder
857,2023-10-12,Organic,TX,Essential,Investor
858,2024-03-04,Organic,NJ,Premium,Budget Builder
859,2023-10-13,Paid Search,TX,Essential,Family Planner
860,2023-01-18,Social,TX,Essential,Credit Improver
861,2025-02-07,Organic,GA,Plus,Investor
862,2024-08-12,Paid Search,NY,Premium,Budget Builder
863,2025-10-06,Organic,CA,Plus,Credit Improver
864,2023-07-13,Organic,FL,Essential,Family Planner
865,2024-05-16,Organic,NJ,Plus,Investor
866,2025-09-14,Partner,NY,Essential,Investor
867,2023-04-24,Organic,CA,Plus,Investor
868,2025-08-04,Paid Search,IL,Premium,Investor
869,2025-04-10,Referral,CA,Plus,Credit Improver
870,2025-07-13,Referral,TX,Essential,Credit Improver
871,2023-02-24,Organic,IL,Essential,Family Planner
872,2025-03-10,Paid Search,TX,Plus,Budget Builder
873,2025-02-16,Referral,IL,Essential,Family Planner
874,2023-06-11,Paid Search,NJ,Plus,Credit Improver
875,2023-03-28,Paid Search,FL,Essential,Credit Improver
876,2023-02-24,Organic,TX,Essential,Credit Improver
877,2025-10-28,Organic,FL,Plus,Budget Builder
878,2025-04-12,Paid Search,TX,Plus,Family Planner
879,2023-11-09,Referral,FL,Essential,Investor
880,2025-01-28,Partner,TX,Essential,Investor
881,2024-03-18,Referral,GA,Premium,Credit Improver
882,2023-11-24,Paid Search,TX,Essential,Budget Builder
883,2025-01-30,Referral,GA,Essential,Budget Builder
884,2024-08-01,Referral,TX,Essential,Investor
885,2025-10-03,Partner,TX,Essential,Budget Builder
886,2023-04-06,Organic,FL,Essential,Family Planner
887,2025-03-24,Partner,NY,Premium,Budget Builder
888,2024-05-05,Organic,NJ,Premium,Budget Builder
889,2024-03-27,Partner,NY,Plus,Credit Improver
890,2023-06-14,Paid Search,FL,Essential,Budget Builder
891,2023-07-01,Paid Search,IL,Essential,Budget Builder
892,2024-04-13,Paid Search,NJ,Premium,Budget Builder
893,2025-06-28,Paid Search,TX,Essential,Budget Builder
894,2025-01-04,Partner,NY,Essential,Budget Builder
895,2025-04-02,Paid Search,NJ,Essential,Budget Builder
896,2025-08-01,Referral,NY,Premium,Investor
897,2023-01-07,Referral,FL,Essential,Investor
898,2023-11-26,Organic,IL,Plus,Budget Builder
899,2025-02-13,Partner,NJ,Plus,Budget Builder
900,2023-05-31,Social,TX,Essential,Family Planner
901,2023-05-27,Organic,CA,Essential,Investor
902,2025-07-03,Partner,TX,Essential,Budget Builder
903,2024-11-30,Organic,CA,Plus,Budget Builder
904,2023-03-23,Social,TX,Essential,Investor
905,2024-05-28,Paid Search,FL,Essential,Family Planner
906,2025-03-25,Social,NJ,Essential,Investor
907,2024-12-09,Organic,NY,Plus,Investor
908,2025-01-15,Partner,GA,Essential,Family Planner
909,2025-10-19,Paid Search,TX,Essential,Budget Builder
910,2024-12-07,Paid Search,IL,Plus,Credit Improver
911,2024-04-15,Partner,CA,Essential,Credit Improver
912,2024-01-31,Referral,NJ,Essential,Investor
